name,mass,GeoLocation
Lewis Cliff 88279,11.6,"(-84.232490, 161.437580)"
Lewis Cliff 88280,6.0,"(-84.282380, 161.359000)"
Lewis Cliff 88281,9.7,"(-84.236640, 161.470990)"
Lewis Cliff 88282,3.3,"(-84.237530, 161.468050)"
Lewis Cliff 88283,8.1,"(-84.236410, 161.451060)"
Lewis Cliff 88284,2.4,"(-84.242030, 161.453860)"
Lewis Cliff 88285,3.9,"(-84.236740, 161.470030)"
Lewis Cliff 88286,3.9,"(-84.242890, 161.488790)"
Lewis Cliff 88287,10.0,"(-84.231560, 161.431320)"
Lewis Cliff 88288,3.0,"(-84.240550, 161.463910)"
Lewis Cliff 88289,16.0,"(-84.236870, 161.482690)"
Lewis Cliff 88290,19.8,"(-84.236300, 161.421510)"
Lewis Cliff 88291,24.2,"(-84.238270, 161.423470)"
Lewis Cliff 88292,4.5,"(-84.235060, 161.460340)"
Lewis Cliff 88293,19.9,"(-84.235860, 161.419520)"
Lewis Cliff 88294,11.6,"(-84.240910, 161.458510)"
Lewis Cliff 88295,1.3,"(-84.242620, 161.483440)"
Lewis Cliff 88296,3.8,"(-84.286520, 161.345670)"
Lewis Cliff 88297,20.0,"(-84.239470, 161.474610)"
Lewis Cliff 88298,1.4,"(-84.278340, 161.423720)"
Lewis Cliff 88299,27.0,"(-84.238040, 161.416330)"
Lewis Cliff 88300,86.1,"(-84.269080, 161.361010)"
Lewis Cliff 88301,29.8,"(-84.269730, 161.408010)"
Lewis Cliff 88302,57.5,"(-84.275370, 161.339350)"
Lewis Cliff 88303,28.2,"(-84.270160, 161.405410)"
Lewis Cliff 88304,30.2,"(-84.270230, 161.368180)"
Lewis Cliff 88305,18.7,"(-84.288100, 161.342460)"
Lewis Cliff 88306,52.0,"(-84.288480, 161.376000)"
Lewis Cliff 88307,43.6,"(-84.288880, 161.332650)"
Lewis Cliff 88308,20.0,"(-84.269470, 161.402920)"
Lewis Cliff 88309,30.9,"(-84.270220, 161.348740)"
Lewis Cliff 88310,32.9,"(-84.251460, 161.377930)"
Lewis Cliff 88311,23.8,"(-84.264380, 161.392860)"
Lewis Cliff 88312,32.1,"(-84.275190, 161.403130)"
Lewis Cliff 88313,32.0,"(-84.277100, 161.405200)"
Lewis Cliff 88314,20.0,"(-84.272560, 161.404430)"
Lewis Cliff 88315,25.1,"(-84.295190, 161.321300)"
Lewis Cliff 88316,38.2,"(-84.276180, 161.401510)"
Lewis Cliff 88317,34.1,"(-84.281930, 161.339240)"
Lewis Cliff 88318,23.2,"(-84.266180, 161.414930)"
Lewis Cliff 88319,30.3,"(-84.289500, 161.328910)"
Lewis Cliff 88320,105.2,"(-84.266840, 161.357400)"
Lewis Cliff 88321,70.3,"(-84.237220, 161.460100)"
Lewis Cliff 88322,32.8,"(-84.239460, 161.411440)"
Lewis Cliff 88323,53.0,"(-84.282660, 161.341640)"
Lewis Cliff 88324,48.2,"(-84.236090, 161.472940)"
Lewis Cliff 88325,41.6,"(-84.241240, 161.490110)"
Lewis Cliff 88326,47.0,"(-84.234780, 161.449810)"
Lewis Cliff 88327,48.5,"(-84.241030, 161.491640)"
Lewis Cliff 88328,43.1,"(-84.282670, 161.362790)"
Lewis Cliff 88329,34.1,"(-84.238860, 161.505950)"
Lewis Cliff 88330,30.0,"(-84.236180, 161.455160)"
Lewis Cliff 88331,29.5,"(-84.272840, 161.403350)"
Lewis Cliff 88332,23.9,"(-84.272990, 161.404900)"
Lewis Cliff 88333,40.5,"(-84.285290, 161.325880)"
Lewis Cliff 88334,40.4,"(-84.236630, 161.448150)"
Lewis Cliff 88335,19.0,"(-84.290890, 161.330990)"
Lewis Cliff 88336,29.8,"(-84.238560, 161.425190)"
Lewis Cliff 88337,25.6,"(-84.272170, 161.402220)"
Lewis Cliff 88338,9.1,"(-84.283330, 161.083330)"
Lewis Cliff 88339,26.7,"(-84.251460, 161.384610)"
Lewis Cliff 88340,24.5,"(-84.235240, 161.446330)"
Lewis Cliff 88341,22.7,"(-84.269810, 161.404120)"
Lewis Cliff 88342,19.7,"(-84.273780, 161.406890)"
Lewis Cliff 88343,28.1,"(-84.269940, 161.407380)"
Lewis Cliff 88344,26.6,"(-84.268140, 161.343620)"
Lewis Cliff 88345,19.1,"(-84.289410, 161.336490)"
Lewis Cliff 88346,18.2,"(-84.269090, 161.371300)"
Lewis Cliff 88348,17.7,"(-84.271050, 161.407800)"
Lewis Cliff 88349,16.3,"(-84.274790, 161.402480)"
Lewis Cliff 88350,13.1,"(-84.251990, 161.410680)"
Lewis Cliff 88351,21.3,"(-84.269160, 161.385690)"
Lewis Cliff 88352,11.0,"(-84.255490, 161.388190)"
Lewis Cliff 88353,13.2,"(-84.253810, 161.393490)"
Lewis Cliff 88354,8.7,"(-84.251000, 161.405280)"
Lewis Cliff 88355,18.3,"(-84.270450, 161.405090)"
Lewis Cliff 88356,9.2,"(-84.251330, 161.387230)"
Lewis Cliff 88357,13.5,"(-84.274220, 161.396330)"
Lewis Cliff 88358,14.5,"(-84.245850, 161.400790)"
Lewis Cliff 88359,17.9,"(-84.252830, 161.451700)"
Lewis Cliff 88360,18.3,"(-84.251470, 161.389360)"
Lewis Cliff 88361,14.6,"(-84.254340, 161.391920)"
Lewis Cliff 88362,16.7,"(-84.250820, 161.406520)"
Lewis Cliff 88363,11.2,"(-84.251760, 161.383440)"
Lewis Cliff 88365,4.4,"(-84.255820, 161.405230)"
Lewis Cliff 88366,3.6,"(-84.253060, 161.427480)"
Lewis Cliff 88367,14.0,"(-84.251380, 161.389480)"
Lewis Cliff 88368,22.3,"(-84.251570, 161.377150)"
Lewis Cliff 88369,33.2,"(-84.253160, 161.454990)"
Lewis Cliff 88370,4.0,"(-84.239760, 161.452380)"
Lewis Cliff 88371,6.6,"(-84.239300, 161.456250)"
Lewis Cliff 88372,8.7,"(-84.241460, 161.474500)"
Lewis Cliff 88373,4.2,"(-84.242260, 161.438060)"
Lewis Cliff 88374,13.2,"(-84.238470, 161.433690)"
Lewis Cliff 88375,12.9,"(-84.240760, 161.435940)"
Lewis Cliff 88376,7.9,"(-84.237540, 161.461540)"
Lewis Cliff 88377,3.9,"(-84.242030, 161.443340)"
Lewis Cliff 88378,9.6,"(-84.237750, 161.451470)"
Lewis Cliff 88379,11.4,"(-84.238400, 161.431690)"
Lewis Cliff 88381,1.7,"(-84.243430, 161.436640)"
Lewis Cliff 88382,4.1,"(-84.238380, 161.456000)"
Lewis Cliff 88383,10.7,"(-84.238860, 161.441050)"
Lewis Cliff 88384,10.7,"(-84.239630, 161.444300)"
Lewis Cliff 88385,3.1,"(-84.242780, 161.425910)"
Lewis Cliff 88386,7.3,"(-84.243530, 161.442530)"
Lewis Cliff 88387,15.8,"(-84.240250, 161.433940)"
Lewis Cliff 88388,3.8,"(-84.243480, 161.446850)"
Lewis Cliff 88390,8.2,"(-84.237570, 161.448260)"
Lewis Cliff 88391,15.7,"(-84.239710, 161.437170)"
Lewis Cliff 88392,8.1,"(-84.236890, 161.437160)"
Lewis Cliff 88393,12.2,"(-84.241730, 161.436510)"
Lewis Cliff 88394,3.0,"(-84.237230, 161.438780)"
Lewis Cliff 88395,16.8,"(-84.236860, 161.437950)"
Lewis Cliff 88396,6.1,"(-84.238240, 161.463290)"
Lewis Cliff 88397,4.0,"(-84.242420, 161.468730)"
Lewis Cliff 88398,7.5,"(-84.240710, 161.442730)"
Lewis Cliff 88399,7.0,"(-84.238270, 161.447720)"
Lewis Cliff 88401,3.9,"(-84.239860, 161.437150)"
Lewis Cliff 88402,3.6,"(-84.243020, 161.434790)"
Lewis Cliff 88403,3.6,"(-84.239060, 161.438890)"
Lewis Cliff 88404,1.3,"(-84.235480, 161.615520)"
Lewis Cliff 88405,3.8,"(-84.239030, 161.463760)"
Lewis Cliff 88406,4.4,"(-84.237850, 161.443660)"
Lewis Cliff 88407,5.6,"(-84.242320, 161.431720)"
Lewis Cliff 88408,3.2,"(-84.241240, 161.442080)"
Lewis Cliff 88409,24.2,"(-84.237820, 161.464360)"
Lewis Cliff 88410,6.2,"(-84.243570, 161.447530)"
Lewis Cliff 88412,11.3,"(-84.238320, 161.436350)"
Lewis Cliff 88413,5.8,"(-84.245950, 161.467060)"
Lewis Cliff 88414,7.3,"(-84.242060, 161.440840)"
Lewis Cliff 88415,7.4,"(-84.237290, 161.450430)"
Lewis Cliff 88416,11.1,"(-84.237340, 161.447460)"
Lewis Cliff 88417,6.8,"(-84.242400, 161.439130)"
Lewis Cliff 88418,21.7,"(-84.238570, 161.442480)"
Lewis Cliff 88419,2.0,"(-84.238090, 161.446350)"
Lewis Cliff 88420,5.8,"(-84.243490, 161.440350)"
Lewis Cliff 88421,11.9,"(-84.239370, 161.443690)"
Lewis Cliff 88422,5.5,"(-84.242550, 161.434300)"
Lewis Cliff 88423,3.6,"(-84.237540, 161.444350)"
Lewis Cliff 88424,8.1,"(-84.241380, 161.441180)"
Lewis Cliff 88425,8.800000000000002,"(-84.237250, 161.449130)"
Lewis Cliff 88426,4.6,"(-84.243900, 161.436690)"
Lewis Cliff 88427,11.4,"(-84.242920, 161.441120)"
Lewis Cliff 88428,6.5,"(-84.248190, 161.385620)"
Lewis Cliff 88429,13.9,"(-84.287420, 161.326540)"
Lewis Cliff 88430,12.7,"(-84.250770, 161.375610)"
Lewis Cliff 88431,4.8,"(-84.250640, 161.428430)"
Lewis Cliff 88432,1.3,"(-84.249700, 161.383340)"
Lewis Cliff 88433,14.7,"(-84.239640, 161.473930)"
Lewis Cliff 88434,3.8,"(-84.236050, 161.495200)"
Lewis Cliff 88435,6.6,"(-84.249170, 161.383570)"
Lewis Cliff 88436,8.3,"(-84.246410, 161.430010)"
Lewis Cliff 88437,4.2,"(-84.242770, 161.488950)"
Lewis Cliff 88438,13.5,"(-84.281580, 161.341220)"
Lewis Cliff 88439,6.7,"(-84.249910, 161.383110)"
Lewis Cliff 88440,19.0,"(-84.246940, 161.394560)"
Lewis Cliff 88441,11.9,"(-84.250910, 161.385360)"
Lewis Cliff 88442,6.5,"(-84.248010, 161.394050)"
Lewis Cliff 88443,10.7,"(-84.248540, 161.429890)"
Lewis Cliff 88444,12.9,"(-84.249130, 161.415990)"
Lewis Cliff 88445,9.9,"(-84.248240, 161.393890)"
Lewis Cliff 88447,10.1,"(-84.250090, 161.423830)"
Lewis Cliff 88448,6.5,"(-84.250720, 161.387650)"
Lewis Cliff 88449,1.7,"(-84.250900, 161.431480)"
Lewis Cliff 88450,25.2,"(-84.237190, 161.451590)"
Lewis Cliff 88451,7.6,"(-84.250890, 161.384030)"
Lewis Cliff 88452,13.4,"(-84.248840, 161.425850)"
Lewis Cliff 88453,10.3,"(-84.246950, 161.418420)"
Lewis Cliff 88454,4.6,"(-84.248280, 161.437770)"
Lewis Cliff 88455,4.3,"(-84.246520, 161.442520)"
Lewis Cliff 88456,6.9,"(-84.247790, 161.441230)"
Lewis Cliff 88457,4.6,"(-84.248060, 161.412930)"
Lewis Cliff 88458,3.3,"(-84.246760, 161.462620)"
Lewis Cliff 88459,5.2,"(-84.250830, 161.378020)"
Lewis Cliff 88460,7.7,"(-84.248550, 161.437700)"
Lewis Cliff 88461,11.2,"(-84.249090, 161.383580)"
Lewis Cliff 88462,8.1,"(-84.250120, 161.388380)"
Lewis Cliff 88463,15.3,"(-84.249200, 161.381010)"
Lewis Cliff 88464,8.4,"(-84.249150, 161.404610)"
Lewis Cliff 88465,4.7,"(-84.241350, 161.465290)"
Lewis Cliff 88466,5.4,"(-84.248290, 161.393420)"
Lewis Cliff 88467,6.6,"(-84.297660, 161.287680)"
Lewis Cliff 88468,12.8,"(-84.248130, 161.423590)"
Lewis Cliff 88469,3.3,"(-84.248400, 161.458310)"
Lewis Cliff 88470,3.2,"(-84.235410, 161.485370)"
Lewis Cliff 88471,5.1,"(-84.247850, 161.395290)"
Lewis Cliff 88472,3.3,"(-84.248320, 161.450390)"
Lewis Cliff 88473,3.3,"(-84.283330, 161.083330)"
Lewis Cliff 88474,4.6,"(-84.247090, 161.443780)"
Lewis Cliff 88475,9.7,"(-84.247490, 161.464230)"
Lewis Cliff 88476,8.9,"(-84.249080, 161.381430)"
Lewis Cliff 88477,12.3,"(-84.249370, 161.407230)"
Lewis Cliff 88478,14.5,"(-84.250330, 161.380990)"
Lewis Cliff 88479,4.2,"(-84.247640, 161.389510)"
Lewis Cliff 88480,4.6,"(-84.248200, 161.387060)"
Lewis Cliff 88481,7.2,"(-84.249040, 161.379140)"
Lewis Cliff 88482,4.9,"(-84.247620, 161.427050)"
Lewis Cliff 88483,3.8,"(-84.248310, 161.429640)"
Lewis Cliff 88484,8.4,"(-84.248140, 161.401060)"
Lewis Cliff 88485,7.2,"(-84.246950, 161.445720)"
Lewis Cliff 88486,11.1,"(-84.249220, 161.375850)"
Lewis Cliff 88487,11.0,"(-84.247210, 161.430940)"
Lewis Cliff 88488,5.0,"(-84.247940, 161.409630)"
Lewis Cliff 88489,4.5,"(-84.248280, 161.460540)"
Lewis Cliff 88490,19.4,"(-84.247950, 161.386730)"
Lewis Cliff 88491,5.8,"(-84.250270, 161.388050)"
Lewis Cliff 88492,13.1,"(-84.247690, 161.393570)"
Lewis Cliff 88493,3.3,"(-84.247740, 161.436000)"
Lewis Cliff 88494,4.0,"(-84.248230, 161.421960)"
Lewis Cliff 88495,12.2,"(-84.250640, 161.387470)"
Lewis Cliff 88496,3.0,"(-84.251070, 161.430090)"
Lewis Cliff 88497,9.7,"(-84.250550, 161.385500)"
Lewis Cliff 88498,6.5,"(-84.249440, 161.388020)"
Lewis Cliff 88499,3.3,"(-84.251710, 161.427450)"
Lewis Cliff 88500,16.0,"(-84.248110, 161.392740)"
Lewis Cliff 88501,3.3,"(-84.248340, 161.395100)"
Lewis Cliff 88502,3.2,"(-84.246180, 161.426440)"
Lewis Cliff 88503,7.4,"(-84.250800, 161.388270)"
Lewis Cliff 88504,13.5,"(-84.247600, 161.391090)"
Lewis Cliff 88505,10.6,"(-84.247740, 161.403900)"
Lewis Cliff 88506,26.2,"(-84.288760, 161.335590)"
Lewis Cliff 88507,23.1,"(-84.290600, 161.330300)"
Lewis Cliff 88509,14.5,"(-84.246830, 161.395330)"
Lewis Cliff 88510,5.4,"(-84.246130, 161.410650)"
Lewis Cliff 88511,3.2,"(-84.249260, 161.441120)"
Lewis Cliff 88512,9.8,"(-84.250400, 161.404090)"
Lewis Cliff 88513,9.2,"(-84.249740, 161.404100)"
Lewis Cliff 88514,6.7,"(-84.246830, 161.395320)"
Lewis Cliff 88515,7.6,"(-84.249370, 161.397390)"
Lewis Cliff 88516,13.2,"(-84.243410, 161.501550)"
Lewis Cliff 88517,7.5,"(-84.249100, 161.432960)"
Lewis Cliff 88518,3.1,"(-84.250550, 161.447030)"
Lewis Cliff 88519,3.6,"(-84.250410, 161.432800)"
Lewis Cliff 88520,3.1,"(-84.250510, 161.403020)"
Lewis Cliff 88521,25.3,"(-84.250660, 161.407710)"
Lewis Cliff 88523,7.2,"(-84.246590, 161.412310)"
Lewis Cliff 88524,8.7,"(-84.249770, 161.398980)"
Lewis Cliff 88526,7.1,"(-84.236790, 161.446870)"
Lewis Cliff 88527,8.0,"(-84.247470, 161.375100)"
Lewis Cliff 88528,6.9,"(-84.249630, 161.429260)"
Lewis Cliff 88529,14.4,"(-84.251340, 161.426210)"
Lewis Cliff 88530,6.9,"(-84.250550, 161.403140)"
Lewis Cliff 88531,17.1,"(-84.250990, 161.458540)"
Lewis Cliff 88532,10.7,"(-84.246590, 161.411870)"
Lewis Cliff 88533,2.0,"(-84.249170, 161.456340)"
Lewis Cliff 88534,3.6,"(-84.250320, 161.444140)"
Lewis Cliff 88535,9.2,"(-84.263830, 161.350110)"
Lewis Cliff 88536,2.6,"(-84.251120, 161.444300)"
Lewis Cliff 88537,2.9,"(-84.252270, 161.467060)"
Lewis Cliff 88538,10.1,"(-84.251590, 161.406300)"
Lewis Cliff 88539,5.9,"(-84.251910, 161.410980)"
Lewis Cliff 88540,11.1,"(-84.250340, 161.405740)"
Lewis Cliff 88541,7.4,"(-84.250480, 161.402010)"
Lewis Cliff 88542,3.1,"(-84.247370, 161.376120)"
Lewis Cliff 88543,11.3,"(-84.248920, 161.369820)"
Lewis Cliff 88544,18.9,"(-84.239690, 161.514380)"
Lewis Cliff 88545,18.4,"(-84.283790, 161.327660)"
Lewis Cliff 88546,1.6,"(-84.238770, 161.484280)"
Lewis Cliff 88547,15.1,"(-84.249060, 161.409590)"
Lewis Cliff 88548,13.8,"(-84.250060, 161.394790)"
Lewis Cliff 88549,4.9,"(-84.249550, 161.385920)"
Lewis Cliff 88550,4.2,"(-84.286520, 161.345670)"
Lewis Cliff 88551,8.6,"(-84.251470, 161.382420)"
Lewis Cliff 88552,2.9,"(-84.253410, 161.420770)"
Lewis Cliff 88553,2.5,"(-84.245200, 161.445600)"
Lewis Cliff 88554,7.6,"(-84.252850, 161.399520)"
Lewis Cliff 88555,6.7,"(-84.252030, 161.403400)"
Lewis Cliff 88556,3.9,"(-84.253680, 161.461500)"
Lewis Cliff 88557,8.7,"(-84.251150, 161.371170)"
Lewis Cliff 88558,1.4,"(-84.245150, 161.444190)"
Lewis Cliff 88559,4.1,"(-84.244470, 161.431690)"
Lewis Cliff 88560,0.9,"(-84.244990, 161.454770)"
Lewis Cliff 88561,10.7,"(-84.244330, 161.444550)"
Lewis Cliff 88562,3.1,"(-84.255090, 161.407970)"
Lewis Cliff 88564,6.5,"(-84.283330, 161.083330)"
Lewis Cliff 88565,14.9,"(-84.253600, 161.403180)"
Lewis Cliff 88566,10.6,"(-84.251020, 161.370550)"
Lewis Cliff 88567,9.7,"(-84.251370, 161.369520)"
Lewis Cliff 88568,3.4,"(-84.255530, 161.404320)"
Lewis Cliff 88569,3.0,"(-84.254390, 161.387500)"
Lewis Cliff 88570,9.5,"(-84.246230, 161.410180)"
Lewis Cliff 88571,2.7,"(-84.251240, 161.449140)"
Lewis Cliff 88572,10.1,"(-84.247150, 161.419380)"
Lewis Cliff 88573,6.1,"(-84.249580, 161.383600)"
Lewis Cliff 88574,13.7,"(-84.250110, 161.404980)"
Lewis Cliff 88575,3.4,"(-84.251000, 161.438760)"
Lewis Cliff 88576,6.5,"(-84.246230, 161.407610)"
Lewis Cliff 88577,5.9,"(-84.250610, 161.407310)"
Lewis Cliff 88578,5.8,"(-84.248850, 161.371860)"
Lewis Cliff 88579,6.0,"(-84.249370, 161.396460)"
Lewis Cliff 88580,3.2,"(-84.249040, 161.463630)"
Lewis Cliff 88581,9.2,"(-84.246600, 161.407610)"
Lewis Cliff 88582,1.4,"(-84.250860, 161.460480)"
Lewis Cliff 88583,6.0,"(-84.249680, 161.403390)"
Lewis Cliff 88584,4.5,"(-84.246170, 161.408780)"
Lewis Cliff 88585,4.3,"(-84.251150, 161.457570)"
Lewis Cliff 88586,6.4,"(-84.251910, 161.430670)"
Lewis Cliff 88587,4.1,"(-84.247480, 161.413560)"
Lewis Cliff 88588,10.0,"(-84.248490, 161.382930)"
Lewis Cliff 88589,11.0,"(-84.246930, 161.407000)"
Lewis Cliff 88590,11.8,"(-84.251080, 161.413540)"
Lewis Cliff 88591,2.7,"(-84.250220, 161.405970)"
Lewis Cliff 88593,4.3,"(-84.250490, 161.370130)"
Lewis Cliff 88594,5.4,"(-84.251910, 161.407140)"
Lewis Cliff 88595,5.0,"(-84.250760, 161.418660)"
Lewis Cliff 88596,8.9,"(-84.252310, 161.454130)"
Lewis Cliff 88598,2.8,"(-84.252990, 161.401730)"
Lewis Cliff 88599,8.5,"(-84.250830, 161.413390)"
Lewis Cliff 88600,3.8,"(-84.273320, 161.408000)"
Lewis Cliff 88601,10.6,"(-84.289750, 161.336050)"
Lewis Cliff 88602,4.2,"(-84.269850, 161.377070)"
Lewis Cliff 88603,6.2,"(-84.269120, 161.388500)"
Lewis Cliff 88604,4.7,"(-84.268730, 161.409630)"
Lewis Cliff 88605,12.3,"(-84.273670, 161.387980)"
Lewis Cliff 88606,2.7,"(-84.275510, 161.400340)"
Lewis Cliff 88607,7.0,"(-84.269050, 161.423760)"
Lewis Cliff 88608,2.8,"(-84.269590, 161.416550)"
Lewis Cliff 88609,7.0,"(-84.268490, 161.424880)"
Lewis Cliff 88610,1.5,"(-84.269390, 161.395900)"
Lewis Cliff 88611,2.6,"(-84.270430, 161.418020)"
Lewis Cliff 88612,4.3,"(-84.288030, 161.340580)"
Lewis Cliff 88613,8.3,"(-84.269510, 161.364540)"
Lewis Cliff 88614,8.9,"(-84.267350, 161.365410)"
Lewis Cliff 88615,12.1,"(-84.268510, 161.370630)"
Lewis Cliff 88616,14.7,"(-84.269790, 161.378790)"
Lewis Cliff 88617,3.2,"(-84.269610, 161.378810)"
Lewis Cliff 88618,13.0,"(-84.269500, 161.371710)"
Lewis Cliff 88619,5.1,"(-84.269950, 161.377610)"
Lewis Cliff 88620,8.6,"(-84.267500, 161.353950)"
Lewis Cliff 88621,7.5,"(-84.270070, 161.394990)"
Lewis Cliff 88622,2.7,"(-84.270130, 161.422210)"
Lewis Cliff 88623,13.6,"(-84.268350, 161.375850)"
Lewis Cliff 88624,11.7,"(-84.283330, 161.083330)"
Lewis Cliff 88625,2.8,"(-84.252720, 161.455590)"
Lewis Cliff 88626,7.7,"(-84.251490, 161.388790)"
Lewis Cliff 88627,4.9,"(-84.251350, 161.371680)"
Lewis Cliff 88628,6.8,"(-84.251680, 161.408990)"
Lewis Cliff 88629,7.2,"(-84.253430, 161.443290)"
Lewis Cliff 88631,3.2,"(-84.271740, 161.399590)"
Lewis Cliff 88632,10.3,"(-84.271120, 161.425730)"
Lewis Cliff 88633,4.0,"(-84.276890, 161.408130)"
Lewis Cliff 88634,7.7,"(-84.267280, 161.448100)"
Lewis Cliff 88635,18.7,"(-84.271480, 161.406330)"
Lewis Cliff 88636,1.1,"(-84.272710, 161.413140)"
Lewis Cliff 88637,6.8,"(-84.270900, 161.387280)"
Lewis Cliff 88638,3.4,"(-84.273440, 161.414330)"
Lewis Cliff 88639,19.3,"(-84.272310, 161.402620)"
Lewis Cliff 88640,3.1,"(-84.272570, 161.379080)"
Lewis Cliff 88641,8.6,"(-84.270900, 161.405800)"
Lewis Cliff 88642,6.9,"(-84.274830, 161.394070)"
Lewis Cliff 88643,11.6,"(-84.273040, 161.406430)"
Lewis Cliff 88644,15.9,"(-84.293520, 161.329040)"
Lewis Cliff 88645,14.5,"(-84.274640, 161.426170)"
Lewis Cliff 88646,16.9,"(-84.271860, 161.405620)"
Lewis Cliff 88647,20.1,"(-84.273320, 161.402380)"
Lewis Cliff 88648,21.7,"(-84.270820, 161.369400)"
Lewis Cliff 88649,20.1,"(-84.277280, 161.404050)"
Lewis Cliff 88650,1.5,"(-84.272760, 161.410930)"
Lewis Cliff 88651,5.8,"(-84.290840, 161.338450)"
Lewis Cliff 88652,17.1,"(-84.271560, 161.404800)"
Lewis Cliff 88653,9.4,"(-84.272180, 161.371850)"
Lewis Cliff 88654,8.3,"(-84.264490, 161.370110)"
Lewis Cliff 88655,7.2,"(-84.274700, 161.391530)"
Lewis Cliff 88656,5.5,"(-84.273330, 161.378530)"
Lewis Cliff 88657,6.4,"(-84.295260, 161.322070)"
Lewis Cliff 88658,6.6,"(-84.270760, 161.369200)"
Lewis Cliff 88659,10.8,"(-84.267030, 161.419120)"
Lewis Cliff 88660,4.0,"(-84.275900, 161.406750)"
Lewis Cliff 88661,5.2,"(-84.275040, 161.397970)"
Lewis Cliff 88662,12.9,"(-84.266490, 161.411640)"
Lewis Cliff 88663,14.5,"(-84.277560, 161.402010)"
Lewis Cliff 88664,2.6,"(-84.271230, 161.416380)"
Lewis Cliff 88665,7.3,"(-84.271880, 161.399790)"
Lewis Cliff 88666,9.3,"(-84.292720, 161.353190)"
Lewis Cliff 88667,6.7,"(-84.271450, 161.366880)"
Lewis Cliff 88668,3.1,"(-84.276590, 161.410700)"
Lewis Cliff 88669,2.8,"(-84.276830, 161.406020)"
Lewis Cliff 88670,18.8,"(-84.277500, 161.405260)"
Lewis Cliff 88671,23.6,"(-84.274840, 161.417670)"
Lewis Cliff 88672,11.5,"(-84.266520, 161.357240)"
Lewis Cliff 88673,6.9,"(-84.271350, 161.412340)"
Lewis Cliff 88674,2.7,"(-84.272400, 161.405490)"
Lewis Cliff 88675,1.3,"(-84.276170, 161.412040)"
Lewis Cliff 88676,1.6,"(-84.276200, 161.409700)"
Lewis Cliff 88677,0.6,"(-84.271770, 161.411290)"
Lewis Cliff 88678,27.2,"(-84.293820, 161.322400)"
Lewis Cliff 88679,7.9,"(-84.275970, 161.406910)"
Lewis Cliff 88680,6.2,"(-84.278640, 161.395640)"
Lewis Cliff 88681,9.0,"(-84.274900, 161.384570)"
Lewis Cliff 88682,10.9,"(-84.285640, 161.327310)"
Lewis Cliff 88683,15.7,"(-84.277310, 161.406810)"
Lewis Cliff 88684,1.8,"(-84.276870, 161.406040)"
Lewis Cliff 88685,6.7,"(-84.277200, 161.400910)"
Lewis Cliff 88686,14.7,"(-84.272130, 161.412300)"
Lewis Cliff 88687,5.2,"(-84.271050, 161.386460)"
Lewis Cliff 88688,22.0,"(-84.273450, 161.403290)"
Lewis Cliff 88689,20.4,"(-84.272220, 161.404830)"
Lewis Cliff 88690,11.5,"(-84.278570, 161.406070)"
Lewis Cliff 88691,15.0,"(-84.271030, 161.368430)"
Lewis Cliff 88692,3.9,"(-84.276510, 161.411500)"
Lewis Cliff 88693,16.2,"(-84.271740, 161.404490)"
Lewis Cliff 88694,11.2,"(-84.274770, 161.396510)"
Lewis Cliff 88695,2.7,"(-84.271390, 161.404380)"
Lewis Cliff 88696,6.0,"(-84.272170, 161.411100)"
Lewis Cliff 88697,7.9,"(-84.271770, 161.401830)"
Lewis Cliff 88698,0.8,"(-84.278070, 161.397480)"
Lewis Cliff 88699,2.3,"(-84.276650, 161.406030)"
Lewis Cliff 88700,13.4,"(-84.278510, 161.401180)"
Lewis Cliff 88701,2.8,"(-84.276740, 161.408700)"
Lewis Cliff 88702,3.9,"(-84.275290, 161.379720)"
Lewis Cliff 88703,9.9,"(-84.272000, 161.365170)"
Lewis Cliff 88704,18.3,"(-84.273880, 161.360940)"
Lewis Cliff 88705,9.2,"(-84.231130, 161.486750)"
Lewis Cliff 88706,10.2,"(-84.237120, 161.594660)"
Lewis Cliff 88707,10.1,"(-84.233700, 161.569430)"
Lewis Cliff 88708,12.4,"(-84.274400, 161.365080)"
Lewis Cliff 88709,16.4,"(-84.276900, 161.395630)"
Lewis Cliff 88710,7.1,"(-84.232130, 161.517400)"
Lewis Cliff 88711,8.800000000000002,"(-84.272480, 161.362600)"
Lewis Cliff 88712,22.9,"(-84.230550, 161.559640)"
Lewis Cliff 88713,7.6,"(-84.282130, 161.376880)"
Lewis Cliff 88714,22.6,"(-84.274550, 161.355240)"
Lewis Cliff 88715,9.8,"(-84.275170, 161.376840)"
Lewis Cliff 88716,6.0,"(-84.233020, 161.546700)"
Lewis Cliff 88717,7.1,"(-84.282940, 161.376760)"
Lewis Cliff 88718,11.5,"(-84.276400, 161.357680)"
Lewis Cliff 88719,10.9,"(-84.234050, 161.543860)"
Lewis Cliff 88720,7.5,"(-84.271900, 161.367340)"
Lewis Cliff 88721,7.7,"(-84.285520, 161.359560)"
Lewis Cliff 88722,3.4,"(-84.232400, 161.476890)"
Lewis Cliff 88723,3.8,"(-84.253380, 161.514540)"
Lewis Cliff 88724,9.2,"(-84.278210, 161.361180)"
Lewis Cliff 88725,5.5,"(-84.233050, 161.546390)"
Lewis Cliff 88726,7.3,"(-84.285900, 161.348600)"
Lewis Cliff 88727,6.0,"(-84.280930, 161.367880)"
Lewis Cliff 88728,2.9,"(-84.271890, 161.355990)"
