name,mass,GeoLocation,KE,crater_diameter,crater_depth
Aachen,21.0,"(50.775000, 6.083330)",4200000.0,61.64599292086359,8.831918784944586
Aarhus,720.0,"(56.183330, 10.233330)",144000000.0,174.3338192690617,24.97651607672395
Abee,107000.0,"(54.216670, -113.000000)",21400000000.0,758.8954107095731,108.72568217464313
Acapulco,1914.0,"(16.883330, -99.900000)",382800000.0,232.41239180219998,33.297336481331115
Achiras,780.0,"(-33.166670, -64.950000)",156000000.0,178.48642057467993,25.571452353029144
Adhi Kot,4239.0,"(32.100000, 71.800000)",847800000.0,293.6421047419013,42.06961552634738
Adzhi-Bogdo (stone),910.0,"(44.833330, 95.166670)",182000000.0,186.76445763124232,26.75743294184333
Agen,30000.0,"(44.216670, 0.616670)",6000000000.0,522.109407498689,74.80174566745158
Aguada,1620.0,"(-31.600000, -65.233330)",324000000.0,221.2883360976706,31.703611538531916
Aguila Blanca,1440.0,"(-30.866670, -64.550000)",288000000.0,213.7541555056162,30.624202027105106
Aioun el Atrouss,1000.0,"(16.398060, -9.570280)",200000000.0,192.01721104768535,27.509986179665606
Aïr,24000.0,"(19.083330, 8.383330)",4800000000.0,488.9453088556284,70.05038046245913
Akaba,779.0,"(29.516670, 35.050000)",155800000.0,178.41909156616725,25.561806238060765
Akbarpur,1800.0,"(29.716670, 77.950000)",360000000.0,228.25263574493795,32.70137515566828
Akwanga,3000.0,"(8.916670, 8.433330)",600000000.0,265.2537415067717,38.00246198317984
Akyumak,50000.0,"(39.916670, 42.816670)",10000000000.0,606.7464384931308,86.92755220448538
Al Rais,160.0,"(24.416670, 39.516670)",32000000.0,112.01388091932587,16.048042252088056
Al Zarnkh,700.0,"(13.660330, 28.960000)",140000000.0,172.8954208356096,24.770439127635814
Alais,6000.0,"(44.116670, 4.083330)",1200000000.0,325.2328764906899,46.59557280628268
Albareto,2000.0,"(44.650000, 11.016670)",400000000.0,235.4361130968789,33.730539997692574
Alberta,625.0,"(2.000000, 22.666670)",125000000.0,167.2277977842762,23.958448207847816
Alby sur Chéran,252.0,"(45.821330, 6.015330)",50400000.0,128.0241958292978,18.34181341719493
Aldsworth,700.0,"(51.783330, -1.783330)",140000000.0,172.8954208356096,24.770439127635814
Aleppo,3200.0,"(36.233330, 37.133330)",640000000.0,270.3365494000474,38.73066740880278
Alessandria,908.0,"(44.883330, 8.750000)",181600000.0,186.64364425034674,26.74012420987799
Alexandrovsky,9251.0,"(50.950000, 31.816670)",1850200000.0,369.39945347232793,52.923244767241755
Alfianello,228000.0,"(45.266670, 10.150000)",45600000000.0,948.0010011872333,135.81852532215663
Allegan,32000.0,"(42.533330, -85.883330)",6400000000.0,532.1140988652011,76.23510114492602
Allende,2000000.0,"(26.966670, -105.316670)",400000000000.0,1795.4490239089769,134.37006746836866
Almahata Sitta,3950.0,"(20.745750, 32.412750)",790000000.0,287.6069412508247,41.204967699594455
Alta'ameem,6000.0,"(35.273330, 44.215560)",1200000000.0,325.2328764906899,46.59557280628268
Ambapur Nagla,6400.0,"(27.666670, 78.250000)",1280000000.0,331.46500811827497,47.48843993006434
Andhara,2700.0,"(26.583330, 85.566670)",540000000.0,257.16048758931754,36.84295496710097
Andover,3200.0,"(44.616670, -70.750000)",640000000.0,270.3365494000474,38.73066740880278
Andreevka,600.0,"(48.700000, 37.500000)",120000000.0,165.2321067407349,23.672528874225847
Andura,17900.0,"(20.883330, 76.866670)",3579999999.9999995,448.5431554154129,64.26203119572054
Northwest Africa 5815,256.8,"(0.000000, 0.000000)",51360000.00000001,128.73660524582806,18.44387912836779
Angra dos Reis (stone),1500.0,"(-22.966670, -44.316670)",300000000.0,216.33590103968274,30.994084411991665
Ankober,6500.0,"(9.533330, 39.716670)",1300000000.0,332.97986713890595,47.70547126019521
Anlong,2500.0,"(25.150000, 105.183330)",500000000.0,251.40523344115277,36.01840928594764
Aomori,320.0,"(40.810560, 140.785560)",64000000.0,137.3424423396792,19.676823082842294
Appley Bridge,15000.0,"(53.583330, -2.716670)",3000000000.0,425.8224915920375,61.00687951237138
Apt,3200.0,"(43.866670, 5.383330)",640000000.0,270.3365494000474,38.73066740880278
Arbol Solo,810.0,"(-33.000000, -66.000000)",162000000.0,180.47855350624556,25.85686192187148
Archie,5070.0,"(38.500000, -94.300000)",1014000000.0,309.5159245610355,44.34383126701053
Arroyo Aguiar,7450.0,"(-31.416670, -60.666670)",1490000000.0,346.6101827475422,49.658263887336034
Asco,41.0,"(42.450000, 9.033330)",8200000.0,75.0515886807127,10.752516173436225
Ash Creek,9500.0,"(31.805000, -97.010000)",1900000000.0,372.29625690536074,53.33826497284275
Ashdon,1300.0,"(52.050000, 0.300000)",260000000.0,207.42012775041988,29.71673641474499
Assisi,2000.0,"(43.033330, 12.550000)",400000000.0,235.4361130968789,33.730539997692574
Atarra,1280.0,"(25.254170, 80.625000)",256000000.0,206.47649036392266,29.581543057235454
Atemajac,94.2,"(20.066670, -103.666670)",18840000.0,95.85362197602794,13.732788854935338
Athens,265.0,"(34.750000, -87.000000)",53000000.0,129.93219314113733,18.615169015857955
Atoka,1384.2,"(34.316670, -96.150000)",276840000.0,211.28406202919027,30.270315846651812
Aubres,800.0,"(44.383330, 5.166670)",160000000.0,179.82038479462298,25.762567186197348
Aumale,50000.0,"(36.166670, 3.666670)",10000000000.0,606.7464384931308,86.92755220448538
Aumieres,2000.0,"(44.333330, 3.233330)",400000000.0,235.4361130968789,33.730539997692574
Ausson,50000.0,"(43.083330, 0.583330)",10000000000.0,606.7464384931308,86.92755220448538
Avanhandava,9330.0,"(-21.460280, -49.950830)",1866000000.0,370.32441795533333,53.05576288895242
Avce,1230.0,"(46.000000, 13.500000)",246000000.0,204.07098032577417,29.236909638473435
Avilez,146.0,"(25.000000, -103.500000)",29200000.0,109.03761220183449,15.621637187466916
Awere,134.0,"(2.716670, 32.833330)",26800000.0,106.32164287949354,15.232524783873885
Aztec,2830.0,"(36.800000, -108.000000)",566000000.0,260.74173328710987,37.35603407659698
Bachmut,18000.0,"(48.600000, 38.000000)",3600000000.0,449.2786707996776,64.36740726042669
Bahjoi,10322.0,"(28.483330, 78.500000)",2064399999.9999998,381.49434720099583,54.65606005762501
Bald Mountain,3700.0,"(35.966670, -82.483330)",740000000.0,282.12936055912513,40.42020383231155
Baldwyn,345.0,"(34.500000, -88.666670)",69000000.0,140.4147572075239,20.116988519538484
Bali,1000.0,"(5.383330, 16.383330)",200000000.0,192.01721104768535,27.509986179665606
Ban Rong Du,16700.0,"(16.666670, 101.183330)",3340000000.0,439.48197917326974,62.96385155946403
Bandong,11500.0,"(-6.916670, 107.600000)",2300000000.0,393.81421871312597,56.42110754052898
Bansur,15000.0,"(27.700000, 76.333330)",3000000000.0,425.8224915920375,61.00687951237138
Banswal,14.0,"(30.400000, 78.200000)",2800000.0,54.7162610368507,7.839107633705439
Banten,629.0,"(-6.333330, 106.000000)",125800000.0,167.54185219927206,24.00344226108429
Barbotan,6400.0,"(43.950000, -0.050000)",1280000000.0,331.46500811827497,47.48843993006434
Barea,3200.0,"(42.383330, -2.500000)",640000000.0,270.3365494000474,38.73066740880278
Barnaul,23.2,"(52.733330, 84.083330)",4640000.0,63.47901421621545,9.094532694536468
Barntrup,17.0,"(52.000000, 9.100000)",3400000.0000000005,57.931554903394165,8.299757433530976
Baroti,4500.0,"(31.616670, 76.800000)",900000000.0,298.84772755481737,42.8154164410597
Barwell,44000.0,"(52.565280, -1.339720)",8800000000.0,584.35880145239,83.72011271390139
Bassikounou,29560.0,"(15.783330, -5.900000)",5912000000.0,519.845549539943,74.47740650630023
Baszkówka,15500.0,"(52.033330, 20.935830)",3100000000.0,429.9487690820572,61.598044419436484
Bath,21000.0,"(45.416670, -98.316670)",4200000000.0,470.1158049280228,67.35270877984235
Bath Furnace,86000.0,"(38.250000, -83.750000)",17200000000.0,711.6658921724819,101.95918767585063
Battle Mountain,2900.0,"(40.668130, -117.189130)",580000000.0,262.6221840101172,37.625443121334264
Bawku,1557.0,"(11.083330, -0.183330)",311400000.0,218.72188417062225,31.335920243263896
Baxter,611.0,"(36.750000, -93.500000)",122200000.0,166.11730526720635,23.79934979354147
Beardsley,16000.0,"(39.800000, -101.200000)",3200000000.0,433.98212737739397,62.175896948160066
Beaver Creek,14000.0,"(51.166670, -117.333330)",2800000000.0,417.2692803084877,59.781475170133625
Beddgelert,794.0,"(53.016670, -4.100000)",158800000.0,179.422691527712,25.705590333878884
Bells,375.0,"(33.600000, -96.466670)",75000000.0,143.9006492321545,20.616406467013928
Benares (a),3700.0,"(25.366670, 82.916670)",740000000.0,282.12936055912513,40.42020383231155
Benguerir,25000.0,"(32.250000, -8.150000)",5000000000.0,494.85084254948737,70.89645644395677
Beni M'hira,19000.0,"(32.866670, 10.800000)",3800000000.0,456.4798289073566,65.39910519489277
Benld,1770.5,"(39.083330, -89.150000)",354100000.0,227.14604051312725,32.54283509893328
Benoni,3880.0,"(-26.166670, 28.416670)",776000000.0,286.0984915450689,40.98885462133629
Bensour,45000.0,"(30.000000, -7.000000)",9000000000.0,588.233776004973,84.27527386745882
Benton,2840.0,"(45.950000, -67.550000)",568000000.0,261.01236472549715,37.39480699226009
Berduc,270.0,"(-31.910000, -58.328330)",54000000.0,130.6484436424246,18.71778503284978
Béréba,18000.0,"(11.650000, -3.650000)",3600000000.0,449.2786707996776,64.36740726042669
Berlanguillas,1440.0,"(41.683330, -3.800000)",288000000.0,213.7541555056162,30.624202027105106
Berthoud,960.0,"(40.305830, -105.023250)",192000000.0,189.72568396085506,27.181682908593853
Bethlehem,13.9,"(42.533330, -73.833330)",2780000.0,54.601026842825966,7.822598222555528
Beuste,2000.0,"(43.216670, -0.233330)",400000000.0,235.4361130968789,33.730539997692574
Beyrout,1100.0,"(33.883330, 35.500000)",220000000.00000003,197.47573830385005,28.29202029295729
Bhagur,18.0,"(20.883330, 74.833330)",3599999.9999999995,58.9136324907272,8.440458054623644
Bhawad,678.0,"(26.508330, 73.115280)",135600000.0,171.27927282148494,24.53889629202082
Bherai,100.0,"(20.833330, 71.466670)",20000000.0,97.55289395780869,13.976240723021643
Bhola,1047.0,"(22.683330, 90.650000)",209400000.0,194.62851838428455,27.88410383479009
Bholghati,2500.0,"(22.083330, 86.900000)",500000000.0,251.40523344115277,36.01840928594764
Bialystok,4000.0,"(53.100000, 23.200000)",800000000.0,288.67289055875773,41.357684482477936
Bielokrynitschie,1900.0,"(50.133330, 27.166670)",380000000.0,231.91112973836113,33.22552149988566
Bilanga,25000.0,"(12.450000, -0.083330)",5000000000.0,494.85084254948737,70.89645644395677
Binningup,488.1,"(-33.156390, 115.676390)",97620000.0,155.5000732088832,22.278236630835252
Birni N'konni,560.0,"(13.766670, 5.300000)",112000000.00000001,161.91320004208742,23.197034636426935
Bishopville,6000.0,"(34.166670, -80.283330)",1200000000.0,325.2328764906899,46.59557280628268
Bishunpur,1039.0,"(25.383330, 82.600000)",207799999.99999997,194.18996793763108,27.821273442344037
Bjelaja Zerkov,1850.0,"(49.783330, 30.166670)",370000000.0,230.09933462050606,32.965948629408956
Bjurböle,330000.0,"(60.400000, 25.800000)",66000000000.0,1056.9029429898967,151.42072523738204
Black Moshannan Park,705.0,"(40.916670, -78.083330)",141000000.0,173.25771275440925,24.82234408774227
Blackwell,2381.0,"(36.833330, -97.333330)",476199999.99999994,247.8249890629423,35.50547363384125
Blanket,5100.0,"(31.833330, -98.833330)",1019999999.9999999,310.05343438781483,44.42083940511155
Blansko,470.0,"(49.366670, 16.633330)",94000000.0,153.78151585436657,22.032021779501044
Bloomington,67.8,"(40.480000, -89.004170)",13560000.0,87.017141055004,12.466800943289865
Bo Xian,7500.0,"(33.833330, 115.833330)",1500000000.0,347.29271631847814,49.75604933584431
Bocas,56.0,"(23.000000, -102.000000)",11200000.0,82.25877851206101,11.785078262911531
Bogou,8800.0,"(12.500000, 0.700000)",1760000000.0000002,364.0093267223688,52.15101028060922
Boguslavka,256000.0,"(44.550000, 131.633330)",51200000000.0,980.8521114090984,140.52504919706985
Borgo San Donino,1676.0,"(44.866670, 10.050000)",335200000.0,223.5111253102949,32.02206684879272
Bori,8600.0,"(21.950000, 78.033330)",1720000000.0,361.5564820137425,51.799595302404896
Boriskino,1342.0,"(54.233330, 52.483330)",268400000.00000003,209.36890052226755,29.995933845685308
Borkut,7000.0,"(48.150000, 24.283330)",1400000000.0,340.31688005204677,48.75663288648509
Borodino,500.0,"(55.466670, 35.866670)",100000000.0,156.6055812489546,22.436620927419582
Botschetschki,614.0,"(51.333330, 33.883330)",122800000.0,166.35676845983215,23.833657286519475
Boumdeid (2003),190.0,"(17.710670, -11.371500)",38000000.0,117.8206980695269,16.87997527870724
Boumdeid (2011),3599.0,"(17.174930, -11.341330)",719800000.0,279.8422207548967,40.092529119914744
Bovedy,5460.0,"(54.566670, -6.333330)",1092000000.0,316.3359234842128,45.32092115962098
Bradford Woods,762.0,"(40.500000, -80.083330)",152400000.0,177.26504880046988,25.396468452130765
Braunau,39000.0,"(50.600000, 16.300000)",7800000000.0,563.9911100270068,80.80206746906738
Breitscheid,1500.0,"(50.666940, 8.183610)",300000000.0,216.33590103968274,30.994084411991665
Bremervörde,7250.0,"(53.400000, 9.100000)",1450000000.0,343.8472578455086,49.26242423600643
Brient,219.0,"(52.133330, 59.316670)",43800000.0,122.84706123057563,17.600093961506417
Bruderheim,303000.0,"(53.900000, -112.883330)",60600000000.0,1030.7003761449614,147.66672710438695
Bukhara,5300.0,"(39.779780, 64.600350)",1060000000.0,313.5809639079771,44.92622268725873
Bunburra Rockhole,324.0,"(-31.350000, 129.190000)",64800000.0,137.84513561568926,19.748843111673008
Bununu,357.0,"(10.016670, 9.583330)",71400000.0,141.83384612006316,20.320299025709602
Bur-Gheluai,120000.0,"(5.000000, 48.000000)",24000000000.0,784.9235546554082,112.45469102924237
Burnwell,1504.0,"(37.621940, -82.237220)",300800000.0,216.50540662864853,31.018369195550296
Bursa,25000.0,"(40.200000, 29.233330)",5000000000.0,494.85084254948737,70.89645644395677
Buschhof,5000.0,"(46.450000, 25.783330)",1000000000.0,308.25294592420335,44.16288642016637
Bustee,1500.0,"(26.783330, 82.833330)",300000000.0,216.33590103968274,30.994084411991665
Butsura,29000.0,"(27.083330, 84.083330)",5800000000.0,516.9296090250758,74.05964456284192
Buzzard Coulee,41000.0,"(52.996000, -109.848170)",8200000000.0,572.3476312410714,81.99929235247593
Cabezo de Mayo,25000.0,"(37.983330, -1.166670)",5000000000.0,494.85084254948737,70.89645644395677
Cabin Creek,48500.0,"(35.500000, -93.500000)",9700000000.0,601.3354439595171,86.15232802522682
Cacak,212.0,"(43.838890, 20.333330)",42400000.0,121.67897263150171,17.432743852410372
Cali,478.0,"(3.405000, -76.510000)",95600000.0,154.546758994155,22.141656890253877
Calivo,2400.0,"(11.750000, 122.333330)",480000000.0,248.4049716466086,35.58856677311794
Campos Sales,23680.0,"(-7.033330, -40.166670)",4736000000.0,487.01889938871415,69.77438698498888
Çanakkale,4000.0,"(39.800000, 26.600000)",800000000.0,288.67289055875773,41.357684482477936
Cañellas,945.0,"(41.250000, 1.666670)",189000000.0,188.84898386744146,27.056079545635257
Cangas de Onis,34000.0,"(43.383330, -5.150000)",6800000000.0,541.68661828443,77.60654006694104
Canon City,1400.0,"(38.470280, -105.241390)",280000000.0,211.99050664097095,30.371526990177685
Cape Girardeau,2300.0,"(37.266670, -89.583330)",459999999.99999994,245.3151184703088,35.14588865216505
Capilla del Monte,750.0,"(-30.883330, -64.550000)",150000000.0,176.43944176921858,25.27818510713458
Carancas,342.0,"(-16.664440, -69.043890)",68400000.0,140.05455413577218,20.06538282507132
Caratash,8.0,"(38.500000, 27.000000)",1600000.0,46.412923248648674,6.649502251186857
Castalia,7300.0,"(36.083330, -78.066670)",1460000000.0,344.5429839558943,49.36209975768032
Castine,94.0,"(44.383330, -68.750000)",18800000.0,95.79372452226855,13.7242074464453
Castrovillari,15000.0,"(39.800000, 16.200000)",3000000000.0,425.8224915920375,61.00687951237138
Caswell County,1360.0,"(36.500000, -79.250000)",272000000.0,210.19091968996003,30.113703163442057
Ceniceros,1025.0,"(26.466670, -105.233330)",204999999.99999997,193.4167343160979,27.71049354857322
Centerville,45.6,"(43.200000, -96.916670)",9120000.0,77.43578720786195,11.094096327494222
Cereseto,6460.0,"(45.083330, 8.300000)",1292000000.0,332.3759112684093,47.618943508022184
Chadong,3700.0,"(28.533330, 109.316670)",740000000.0,282.12936055912513,40.42020383231155
Chail,0.5,"(25.366670, 81.666670)",100000.0,20.535592404766902,2.942100138648969
Chainpur,8200.0,"(25.850000, 83.483330)",1639999999.9999998,356.5273174313253,51.07907526462973
Chajari,18300.0,"(-30.783330, -58.050000)",3660000000.0,451.46805196443336,64.68107625528305
Chandakapur,8800.0,"(20.266670, 76.016670)",1760000000.0000002,364.0093267223688,52.15101028060922
Chandpur,1100.0,"(27.283330, 79.050000)",220000000.00000003,197.47573830385005,28.29202029295729
Changde,1810.0,"(29.083330, 111.750000)",362000000.0,228.6248462197417,32.75470113078222
Chantonnay,31500.0,"(46.683330, 1.050000)",6300000000.0,529.6552621360735,75.88282769991929
Charlotte,4300.0,"(36.166670, -87.333330)",860000000.0,294.8785825559562,42.24676364442762
Charsonville,27000.0,"(47.933330, 1.566670)",5400000000.0,506.1791364172138,72.5194422484061
Charwallas,12000.0,"(29.483330, 75.500000)",2400000000.0,398.7744841959485,57.13175651900014
Chassigny,4000.0,"(47.716670, 5.366670)",800000000.0,288.67289055875773,41.357684482477936
Château-Renard,30000.0,"(47.933330, 2.916670)",6000000000.0,522.109407498689,74.80174566745158
Chaves,2945.0,"(41.933330, -7.466670)",589000000.0,263.8141853586329,37.796219170235766
Chela,2936.0,"(-3.666670, 32.500000)",587200000.0,263.57681888275624,37.76221207037605
Chelyabinsk,100000.0,"(54.816670, 61.116670)",20000000000.0,743.9438492767297,106.58359685771913
Chergach ,100000.0,"(23.696390, -5.014720)",20000000000.0,743.9438492767297,106.58359685771913
Chernyi Bor,6000.0,"(53.700000, 30.100000)",1200000000.0,325.2328764906899,46.59557280628268
Cherokee Springs,8400.0,"(35.033330, -81.883330)",1680000000.0,359.06303339881146,51.4423630701368
Chervettaz,705.0,"(46.550000, 6.816670)",141000000.0,173.25771275440925,24.82234408774227
Chervony Kut,1700.0,"(50.833330, 34.000000)",340000000.0,224.44771338083018,32.156250262539245
Chetrinahatti,72.0,"(14.500000, 76.500000)",14399999.999999998,88.56898030974486,12.68913037000142
Chiang Khan,367.0,"(17.900000, 101.633330)",73400000.0,142.9909155826416,20.486070441463273
Chicora,303.0,"(40.933330, -79.733330)",60600000.0,135.15509886142164,19.363446023938423
Chisenga,3920.0,"(-10.059440, 33.395000)",784000000.0,286.9627924336543,41.11268157085985
Chitenay,4000.0,"(47.470830, 0.976670)",800000000.0,288.67289055875773,41.357684482477936
Cilimus,1600.0,"(-6.950000, 108.100000)",320000000.0,220.48134237882152,31.5879948918184
Claxton,1455.0,"(32.102500, -81.872780)",291000000.0,214.406606850734,30.71767764519768
Colby (Wisconsin),104000.0,"(44.900000, -90.283330)",20800000000.0,752.574783928601,107.82013649755179
Cold Bokkeveld,5200.0,"(-33.133330, 19.383330)",1040000000.0,311.8291715158326,44.67524630740927
Coleman,469.0,"(43.761110, -84.507780)",93800000.0,153.68521553814602,22.018224993505296
Collescipoli,5000.0,"(42.533330, 12.616670)",1000000000.0,308.25294592420335,44.16288642016637
Conquista,20350.0,"(-19.850000, -47.550000)",4070000000.0000005,465.7887033783058,66.73277214405212
Cosina,1200.0,"(21.166670, -100.866670)",240000000.0,202.59436514879098,29.02535744015823
Cranganore,1460.0,"(10.200000, 76.266670)",292000000.0,214.6230352053989,30.748684975286654
Crescent,78.4,"(35.950000, -97.583330)",15680000.000000002,90.8151932698818,13.010941561575322
Cronstad,3650.0,"(-27.700000, 27.300000)",730000000.0,281.00269748352065,40.25878868900275
Cross Roads,167.0,"(35.633330, -78.133330)",33400000.000000004,113.43343187609014,16.251418954566137
Crumlin,4255.0,"(54.616670, -6.216670)",851000000.0,293.9676356321555,42.11625379508946
Cumberland Falls,17000.0,"(36.833330, -84.350000)",3400000000.0,441.78929195126614,63.294416420231045
Cynthiana,6000.0,"(38.400000, -84.250000)",1200000000.0,325.2328764906899,46.59557280628268
Dahmani,18000.0,"(35.616670, 8.833330)",3600000000.0,449.2786707996776,64.36740726042669
Dandapur,5650.0,"(26.916670, 83.966670)",1130000000.0,319.534389922306,45.77916012178473
Daniel's Kuil,1064.0,"(-28.200000, 24.566670)",212800000.0,195.55264310129346,28.01650164462438
Danville,2000.0,"(34.400000, -87.066670)",400000000.0,235.4361130968789,33.730539997692574
Darmstadt,100.0,"(49.866670, 8.650000)",20000000.0,97.55289395780869,13.976240723021643
Dashoguz,7000.0,"(41.984440, 59.685000)",1400000000.0,340.31688005204677,48.75663288648509
Daule,6580.0,"(-1.870890, -79.957560)",1316000000.0,334.17995238647825,47.87740547585745
De Cewsville,340.0,"(43.000000, -80.000000)",68000000.0,139.81317784393414,20.030801245553878
Deal,28.0,"(40.250000, -74.000000)",5600000.0,67.0886935156619,9.611685438808628
Delhi,0.8,"(28.566670, 77.250000)",160000.0,23.57973514584029,3.378229401640198
Demina,16400.0,"(51.466670, 84.766670)",3279999999.9999995,437.1452192795516,62.629067859447595
Denver,230.0,"(39.782500, -104.930560)",46000000.0,124.6304933178009,17.855603307800145
Dergaon,12500.0,"(26.683330, 93.866670)",2500000000.0,403.5909250330274,57.82179997989758
Desuri,25400.0,"(25.733330, 73.616670)",5080000000.0,497.16638113277,71.22819980215381
Devgaon,12000.0,"(19.000000, 81.000000)",2400000000.0,398.7744841959485,57.13175651900014
Devri-Khera,1140.0,"(24.225000, 76.525000)",227999999.99999997,199.56109316563902,28.590785612558076
Dhajala,45000.0,"(22.377780, 71.427220)",9000000000.0,588.233776004973,84.27527386745882
Dharwar,1800.0,"(14.883330, 75.600000)",360000000.0,228.25263574493795,32.70137515566828
Dhurmsala,32000.0,"(32.233330, 76.466670)",6400000000.0,532.1140988652011,76.23510114492602
Didim,3396.0,"(37.351720, 27.329970)",679200000.0,275.1045369051786,39.413769041491335
Diep River,1000.0,"(-33.750000, 18.566670)",200000000.0,192.01721104768535,27.509986179665606
Distrito Quebracho,400.0,"(-31.883330, -60.466670)",80000000.0,146.65808198921903,21.01145926787647
Djati-Pengilon,166000.0,"(-7.500000, 111.500000)",33200000000.0,863.5230729009413,123.71551316526441
Djermaia,3950.0,"(12.733330, 15.050000)",790000000.0,287.6069412508247,41.204967699594455
Djoumine,10000.0,"(36.950000, 9.550000)",2000000000.0,377.95505435725715,54.14899146369121
Dokachi,3840.0,"(23.500000, 90.333330)",768000000.0,285.227877768812,40.86412323490496
Dolgovoli,1600.0,"(50.750000, 25.300000)",320000000.0,220.48134237882152,31.5879948918184
Domanitch,438.0,"(40.000000, 29.000000)",87600000.0,150.6252197065731,21.579824484628514
Dong Ujimqin Qi,128800.0,"(45.500000, 119.033330)",25760000000.000004,801.431508447377,114.81975808856365
Donga Kohrod,230.0,"(21.866670, 82.450000)",46000000.0,124.6304933178009,17.855603307800145
Dongtai,5500.0,"(32.916670, 120.783330)",1100000000.0,317.01573910268814,45.418317211604744
Doroninsk,3891.0,"(51.200000, 112.300000)",778200000.0,286.3367989106644,41.022996520899746
Dosso,1250.0,"(13.050000, 3.166670)",250000000.0,205.0413215422829,29.3759288092554
Douar Mghila,1161.0,"(32.333330, -6.300000)",232200000.0,200.63528505709073,28.74468329666102
Dowa,642.0,"(-13.666670, 33.916670)",128400000.0,168.55289230407286,24.14829229384125
Drake Creek,5000.0,"(36.400000, -86.500000)",1000000000.0,308.25294592420335,44.16288642016637
Dresden (Ontario),47700.0,"(42.520000, -82.260000)",9540000000.0,598.4011407573875,85.73193529013243
Dubrovnik,1900.0,"(42.458330, 18.441670)",380000000.0,231.91112973836113,33.22552149988566
Dunbogan,30.0,"(-31.666670, 152.833330)",6000000.0,68.46388166742939,9.808706356064677
Dundrum,2270.0,"(52.550000, -8.033330)",454000000.0,244.3697036168963,35.01044063992947
Durala,13200.0,"(30.300000, 76.633330)",2640000000.0,410.11055859870635,58.755857027751325
Duruma,577.0,"(-4.000000, 39.500000)",115399999.99999999,163.34354026705856,23.401957099400338
Duwun,2117.0,"(33.433330, 127.266670)",423400000.0,239.40579677056073,34.2992699693695
Dwaleni,3230.0,"(-27.200000, 31.316670)",646000000.0,271.0794646653506,38.83710364214688
Dyalpur,300.0,"(26.250000, 82.000000)",60000000.0,134.7601601748919,19.306863815765684
Dyarrl Island,188.0,"(-3.000000, 151.000000)",37600000.0,117.45458668804025,16.827523110539797
Eagle,10000.0,"(40.781670, -96.471670)",2000000000.0,377.95505435725715,54.14899146369121
Ehole,2400.0,"(-17.300000, 15.833330)",480000000.0,248.4049716466086,35.58856677311794
Eichstädt,3000.0,"(48.900000, 11.216670)",600000000.0,265.2537415067717,38.00246198317984
Ekeby,3336.0,"(56.033330, 13.000000)",667200000.0,273.66605797513625,39.207680559790724
Ekh Khera,840.0,"(28.266670, 78.783330)",168000000.0,182.41926247238666,26.13490406479187
El Idrissia,10000.0,"(34.416670, 3.250000)",2000000000.0,377.95505435725715,54.14899146369121
El Paso de Aguila,17226.0,"(25.370000, -97.370000)",3445200000.0,443.50855564498585,63.54073246760705
El Tigre,5000.0,"(19.967220, -103.051670)",1000000000.0,308.25294592420335,44.16288642016637
Elbert,680.5,"(39.246670, -104.588170)",136100000.0,171.4647736091244,24.565472681066545
Elbogen,107000.0,"(50.183330, 12.733330)",21400000000.0,758.8954107095731,108.72568217464313
Elenovka,54640.0,"(47.833330, 37.666670)",10928000000.0,622.7906037829671,89.22617305716538
Ellemeet,1470.0,"(51.750000, 4.000000)",294000000.0,215.05432722080272,30.810475464370533
Emmaville,127.0,"(-29.466670, 151.616670)",25400000.0,104.65713261885577,14.994053169708605
Enshi,8000.0,"(30.300000, 109.500000)",1600000000.0,353.9475599024117,50.70947769793204
Ensisheim,127000.0,"(47.866670, 7.350000)",25400000000.0,798.1211723807037,114.34549175094031
Épinal,277.0,"(48.183330, 6.466670)",55400000.00000001,131.63563039192516,18.859217635101068
Erakot,113.0,"(19.033330, 81.891670)",22600000.0,101.12313562001971,14.487743302658114
Erevan,107.2,"(40.300000, 44.500000)",21440000.0,99.56815136659326,14.264963297220289
Ergheo,20000.0,"(1.166670, 44.166670)",4000000000.0,463.4181927634287,66.39315303439938
Erxleben,2250.0,"(52.216670, 11.250000)",450000000.0,243.73451641805607,34.91943842733481
Esnandes,1500.0,"(46.250000, -1.100000)",300000000.0,216.33590103968274,30.994084411991665
Essebi,500.0,"(2.883330, 30.833330)",100000000.0,156.6055812489546,22.436620927419582
Estherville,320000.0,"(43.416670, -94.833330)",64000000000.0,1047.3811803823946,150.0565581592893
Farmington,89400.0,"(39.750000, -97.033330)",17880000000.0,719.827645074427,103.12850842740866
Farmville,56000.0,"(35.550000, -77.533330)",11200000000.0,627.3100657529609,89.87366885015021
Favars,1500.0,"(44.383330, 2.816670)",300000000.0,216.33590103968274,30.994084411991665
Fayetteville,2360.0,"(36.050000, -94.166670)",472000000.0,247.1801420991226,35.413087482798396
Feid Chair,380.0,"(36.883330, 8.450000)",76000000.0,144.46229608533176,20.69687267670657
Felix,3200.0,"(32.533330, -87.166670)",640000000.0,270.3365494000474,38.73066740880278
Fenghsien-Ku,82.0,"(34.600000, 116.750000)",16400000.0,92.02224229964781,13.183873466719989
Ferguson,220.0,"(36.100000, -81.416670)",44000000.0,123.01177010652718,17.623691527976487
Fermo,10200.0,"(43.181110, 13.753330)",2039999999.9999998,380.1626689936514,54.46527273767634
