name,mass,GeoLocation,KE,crater_diameter,crater_depth
Aachen,21.0,"(50.775000, 6.083330)",4200000.0,69.45336488982241,9.950467970164379
Aarhus,720.0,"(56.183330, 10.233330)",144000000.0,196.412934379594,28.13975414395715
Abee,107000.0,"(54.216670, -113.000000)",21400000000.0,855.0083691714708,122.49562573619686
Acapulco,1914.0,"(16.883330, -99.900000)",382800000.0,261.8470704734402,37.51439389525025
Achiras,780.0,"(-33.166670, -64.950000)",156000000.0,201.09145637357494,28.810038201794626
Adhi Kot,4239.0,"(32.100000, 71.800000)",847800000.0,330.8314341507247,47.39766884243108
Adzhi-Bogdo (stone),910.0,"(44.833330, 95.166670)",182000000.0,210.4178943303609,30.146221442332234
Agen,30000.0,"(44.216670, 0.616670)",6000000000.0,588.233776004973,84.27527386745882
Aguada,1620.0,"(-31.600000, -65.233330)",324000000.0,249.3141699020568,35.7188260936522
Aguila Blanca,1440.0,"(-30.866670, -64.550000)",288000000.0,240.82579670840073,34.50271099661889
Aioun el Atrouss,1000.0,"(16.398060, -9.570280)",200000000.0,216.33590103968274,30.994084411991665
Aïr,24000.0,"(19.083330, 8.383330)",4800000000.0,550.8694943191313,78.92215542988619
Akaba,779.0,"(29.516670, 35.050000)",155800000.0,201.01560024774528,28.799170420923154
Akbarpur,1800.0,"(29.716670, 77.950000)",360000000.0,257.16048758931754,36.84295496710097
Akwanga,3000.0,"(8.916670, 8.433330)",600000000.0,298.84772755481737,42.8154164410597
Akyumak,50000.0,"(39.916670, 42.816670)",10000000000.0,683.5899592429381,97.93679550246802
Al Rais,160.0,"(24.416670, 39.516670)",32000000.0,126.20026988943293,18.080502584042815
Al Zarnkh,700.0,"(13.660330, 28.960000)",140000000.0,194.79236495533723,27.907577860272763
Alais,6000.0,"(44.116670, 4.083330)",1200000000.0,366.4231294655572,52.496831781417605
Albareto,2000.0,"(44.650000, 11.016670)",400000000.0,265.2537415067717,38.00246198317984
Alberta,625.0,"(2.000000, 22.666670)",125000000.0,188.40694599797618,26.992749515928395
Alby sur Chéran,252.0,"(45.821330, 6.015330)",50400000.0,144.23826702041768,20.664776405512946
Aldsworth,700.0,"(51.783330, -1.783330)",140000000.0,194.79236495533723,27.907577860272763
Aleppo,3200.0,"(36.233330, 37.133330)",640000000.0,304.57426539693995,43.63584798484982
Alessandria,908.0,"(44.883330, 8.750000)",181600000.0,210.28178011710315,30.126720585585353
Alexandrovsky,9251.0,"(50.950000, 31.816670)",1850200000.0,416.18333676691395,59.625893846680434
Alfianello,228000.0,"(45.266670, 10.150000)",45600000000.0,1068.063897290074,153.0197365805554
Allegan,32000.0,"(42.533330, -85.883330)",6400000000.0,599.5055464342438,85.89016165297403
Allende,2000000.0,"(26.966670, -105.316670)",400000000000.0,2022.839933143845,151.3878337255587
Almahata Sitta,3950.0,"(20.745750, 32.412750)",790000000.0,324.031926311609,46.42351467332304
Alta'ameem,6000.0,"(35.273330, 44.215560)",1200000000.0,366.4231294655572,52.496831781417605
Ambapur Nagla,6400.0,"(27.666670, 78.250000)",1280000000.0,373.44455115841123,53.50277917893526
Andhara,2700.0,"(26.583330, 85.566670)",540000000.0,289.72947524283796,41.50905961129113
Andover,3200.0,"(44.616670, -70.750000)",640000000.0,304.57426539693995,43.63584798484982
Andreevka,600.0,"(48.700000, 37.500000)",120000000.0,186.15850369561343,26.67061893020494
Andura,17900.0,"(20.883330, 76.866670)",3579999999.9999995,505.3504691195519,72.40072046413563
Northwest Africa 5815,256.8,"(0.000000, 0.000000)",51360000.00000001,145.0409020144024,20.779768584971027
Angra dos Reis (stone),1500.0,"(-22.966670, -44.316670)",300000000.0,243.73451641805607,34.91943842733481
Ankober,6500.0,"(9.533330, 39.716670)",1300000000.0,375.1512647878207,53.74729719948938
Anlong,2500.0,"(25.150000, 105.183330)",500000000.0,283.2453268424824,40.58008646400183
Aomori,320.0,"(40.810560, 140.785560)",64000000.0,154.73665538849275,22.16886303055399
Appley Bridge,15000.0,"(53.583330, -2.716670)",3000000000.0,479.7522675123586,68.73330873267736
Apt,3200.0,"(43.866670, 5.383330)",640000000.0,304.57426539693995,43.63584798484982
Arbol Solo,810.0,"(-33.000000, -66.000000)",162000000.0,203.3358899344501,29.13159446179842
Archie,5070.0,"(38.500000, -94.300000)",1014000000.0,348.71564929361176,49.959910574464196
Arroyo Aguiar,7450.0,"(-31.416670, -60.666670)",1490000000.0,390.5078392977864,55.947408065755674
Asco,41.0,"(42.450000, 9.033330)",8200000.0,84.55675912129313,12.11430611939475
Ash Creek,9500.0,"(31.805000, -97.010000)",1900000000.0,419.4470159829628,60.0934757349835
Ashdon,1300.0,"(52.050000, 0.300000)",260000000.0,233.68957389715246,33.48031623397596
Assisi,2000.0,"(43.033330, 12.550000)",400000000.0,265.2537415067717,38.00246198317984
Atarra,1280.0,"(25.254170, 80.625000)",256000000.0,232.62642625976744,33.32800084176801
Atemajac,94.2,"(20.066670, -103.666670)",18840000.0,107.99333853959288,15.472025838258636
Athens,265.0,"(34.750000, -87.000000)",53000000.0,146.38790931230366,20.972752078205755
Atoka,1384.2,"(34.316670, -96.150000)",276840000.0,238.04286962098382,34.104005665486646
Aubres,800.0,"(44.383330, 5.166670)",160000000.0,202.59436514879098,29.02535744015823
Aumale,50000.0,"(36.166670, 3.666670)",10000000000.0,683.5899592429381,97.93679550246802
Aumieres,2000.0,"(44.333330, 3.233330)",400000000.0,265.2537415067717,38.00246198317984
Ausson,50000.0,"(43.083330, 0.583330)",10000000000.0,683.5899592429381,97.93679550246802
Avanhandava,9330.0,"(-21.460280, -49.950830)",1866000000.0,417.22544660576057,59.77519518851298
Avce,1230.0,"(46.000000, 13.500000)",246000000.0,229.9162620056183,32.939720120631236
Avilez,146.0,"(25.000000, -103.500000)",29200000.0,122.84706123057563,17.600093961506417
Awere,134.0,"(2.716670, 32.833330)",26800000.0,119.78711849242782,17.161701059236268
Aztec,2830.0,"(36.800000, -108.000000)",566000000.0,293.76428030353645,42.08711941567968
Bachmut,18000.0,"(48.600000, 38.000000)",3600000000.0,506.1791364172138,72.5194422484061
Bahjoi,10322.0,"(28.483330, 78.500000)",2064399999.9999998,429.81003053303044,61.57816757847266
Bald Mountain,3700.0,"(35.966670, -82.483330)",740000000.0,317.86061829192266,45.539361646593214
Baldwyn,345.0,"(34.500000, -88.666670)",69000000.0,158.1980742976953,22.664774755521957
Bali,1000.0,"(5.383330, 16.383330)",200000000.0,216.33590103968274,30.994084411991665
Ban Rong Du,16700.0,"(16.666670, 101.183330)",3340000000.0,495.1417085812239,70.9381283361249
Bandong,11500.0,"(-6.916670, 107.600000)",2300000000.0,443.6901951793544,63.5667556613244
Bansur,15000.0,"(27.700000, 76.333330)",3000000000.0,479.7522675123586,68.73330873267736
Banswal,14.0,"(30.400000, 78.200000)",2800000.0,61.64599292086359,8.831918784944586
Banten,629.0,"(-6.333330, 106.000000)",125800000.0,188.76077493066884,27.04344199810346
Barbotan,6400.0,"(43.950000, -0.050000)",1280000000.0,373.44455115841123,53.50277917893526
Barea,3200.0,"(42.383330, -2.500000)",640000000.0,304.57426539693995,43.63584798484982
Barnaul,23.2,"(52.733330, 84.083330)",4640000.0,71.51853556588432,10.246341535076251
Barntrup,17.0,"(52.000000, 9.100000)",3400000.0000000005,65.26849890317007,9.350909186717784
Baroti,4500.0,"(31.616670, 76.800000)",900000000.0,336.6963412367111,48.2379243174491
Barwell,44000.0,"(52.565280, -1.339720)",8800000000.0,658.366961757805,94.32313864098265
Bassikounou,29560.0,"(15.783330, -5.900000)",5912000000.0,585.6832038523052,83.90985764103155
Baszkówka,15500.0,"(52.033330, 20.935830)",3100000000.0,484.4011318192227,69.39934378305215
Bath,21000.0,"(45.416670, -98.316670)",4200000000.0,529.6552621360735,75.88282769991929
Bath Furnace,86000.0,"(38.250000, -83.750000)",17200000000.0,801.7973033891716,114.87216492094316
Battle Mountain,2900.0,"(40.668130, -117.189130)",580000000.0,295.88288727268724,42.390648709348085
Bawku,1557.0,"(11.083330, -0.183330)",311400000.0,246.4226807116677,35.304567250748256
Baxter,611.0,"(36.750000, -93.500000)",122200000.0,187.1558112795448,26.813501527557186
Beardsley,16000.0,"(39.800000, -101.200000)",3200000000.0,488.9453088556284,70.05038046245913
Beaver Creek,14000.0,"(51.166670, -117.333330)",2800000000.0,470.1158049280228,67.35270877984235
Beddgelert,794.0,"(53.016670, -4.100000)",158800000.0,202.1463046298137,28.961164555481567
Bells,375.0,"(33.600000, -96.466670)",75000000.0,162.12544928643126,23.227443232337087
Benares (a),3700.0,"(25.366670, 82.916670)",740000000.0,317.86061829192266,45.539361646593214
Benguerir,25000.0,"(32.250000, -8.150000)",5000000000.0,557.5229549428454,79.87538565756547
Beni M'hira,19000.0,"(32.866670, 10.800000)",3800000000.0,514.292310331437,73.68180316926166
Benld,1770.5,"(39.083330, -89.150000)",354100000.0,255.91374374144164,36.664336051444856
Benoni,3880.0,"(-26.166670, 28.416670)",776000000.0,322.3324337271309,46.18003119985551
Bensour,45000.0,"(30.000000, -7.000000)",9000000000.0,662.7326959894658,94.94861011680393
Benton,2840.0,"(45.950000, -67.550000)",568000000.0,294.06918680516577,42.130802862596475
Berduc,270.0,"(-31.910000, -58.328330)",54000000.0,147.194871858633,21.088364258884262
Béréba,18000.0,"(11.650000, -3.650000)",3600000000.0,506.1791364172138,72.5194422484061
Berlanguillas,1440.0,"(41.683330, -3.800000)",288000000.0,240.82579670840073,34.50271099661889
Berthoud,960.0,"(40.305830, -105.023250)",192000000.0,213.7541555056162,30.624202027105106
Bethlehem,13.9,"(42.533330, -73.833330)",2780000.0,61.51616449007397,8.813318481788098
Beuste,2000.0,"(43.216670, -0.233330)",400000000.0,265.2537415067717,38.00246198317984
Beyrout,1100.0,"(33.883330, 35.500000)",220000000.00000003,222.48574253497873,31.875161965506972
Bhagur,18.0,"(20.883330, 74.833330)",3599999.9999999995,66.37495513481385,9.509429329130258
Bhawad,678.0,"(26.508330, 73.115280)",135600000.0,192.97153423427068,27.646710473965335
Bherai,100.0,"(20.833330, 71.466670)",20000000.0,109.90782075337079,15.746310518027087
Bhola,1047.0,"(22.683330, 90.650000)",209400000.0,219.27792650954765,31.415583503529398
Bholghati,2500.0,"(22.083330, 86.900000)",500000000.0,283.2453268424824,40.58008646400183
Bialystok,4000.0,"(53.100000, 23.200000)",800000000.0,325.2328764906899,46.59557280628268
Bielokrynitschie,1900.0,"(50.133330, 27.166670)",380000000.0,261.2823243257073,37.43348365478595
Bilanga,25000.0,"(12.450000, -0.083330)",5000000000.0,557.5229549428454,79.87538565756547
Binningup,488.1,"(-33.156390, 115.676390)",97620000.0,175.19392280427502,25.099741678417143
Birni N'konni,560.0,"(13.766670, 5.300000)",112000000.00000001,182.41926247238666,26.13490406479187
Bishopville,6000.0,"(34.166670, -80.283330)",1200000000.0,366.4231294655572,52.496831781417605
Bishunpur,1039.0,"(25.383330, 82.600000)",207799999.99999997,218.78383431067402,31.34479573670198
Bjelaja Zerkov,1850.0,"(49.783330, 30.166670)",370000000.0,259.2410680904882,37.14103627200375
Bjurböle,330000.0,"(60.400000, 25.800000)",66000000000.0,1190.7581056701736,170.5979315686251
Black Moshannan Park,705.0,"(40.916670, -78.083330)",141000000.0,195.2005405988917,27.96605650524314
Blackwell,2381.0,"(36.833330, -97.333330)",476199999.99999994,279.21164991697975,40.0021882856648
Blanket,5100.0,"(31.833330, -98.833330)",1019999999.9999999,349.3212339287574,50.04667167703712
Blansko,470.0,"(49.366670, 16.633330)",94000000.0,173.25771275440925,24.82234408774227
Bloomington,67.8,"(40.480000, -89.004170)",13560000.0,98.03773064569975,14.045702468198048
Bo Xian,7500.0,"(33.833330, 115.833330)",1500000000.0,391.27681471542,56.05757789374235
Bocas,56.0,"(23.000000, -102.000000)",11200000.0,92.67672866788536,13.277640639187268
Bogou,8800.0,"(12.500000, 0.700000)",1760000000.0000002,410.11055859870635,58.755857027751325
Boguslavka,256000.0,"(44.550000, 131.633330)",51200000000.0,1105.0755510435295,158.32233460126756
Borgo San Donino,1676.0,"(44.866670, 10.050000)",335200000.0,251.8184720138865,36.077613288353376
Bori,8600.0,"(21.950000, 78.033330)",1720000000.0,407.34706480949956,58.35993587290344
Boriskino,1342.0,"(54.233330, 52.483330)",268400000.00000003,235.88515579951937,33.79487359818764
Borkut,7000.0,"(48.150000, 24.283330)",1400000000.0,383.417499313589,54.931586859364124
Borodino,500.0,"(55.466670, 35.866670)",100000000.0,176.43944176921858,25.27818510713458
Botschetschki,614.0,"(51.333330, 33.883330)",122800000.0,187.42560212412528,26.85215401274491
Boumdeid (2003),190.0,"(17.710670, -11.371500)",38000000.0,132.7425116682152,19.01779867295245
Boumdeid (2011),3599.0,"(17.174930, -11.341330)",719800000.0,315.2838156831784,45.170187426389184
Bovedy,5460.0,"(54.566670, -6.333330)",1092000000.0,356.3993907878512,51.06074742737607
Bradford Woods,762.0,"(40.500000, -80.083330)",152400000.0,199.7153997074225,28.612892853928443
Braunau,39000.0,"(50.600000, 16.300000)",7800000000.0,635.4197329517674,91.03552736972557
Breitscheid,1500.0,"(50.666940, 8.183610)",300000000.0,243.73451641805607,34.91943842733481
Bremervörde,7250.0,"(53.400000, 9.100000)",1450000000.0,387.3949941266419,55.50143591997569
Brient,219.0,"(52.133330, 59.316670)",43800000.0,138.40545613795916,19.829119300144466
Bruderheim,303000.0,"(53.900000, -112.883330)",60600000000.0,1161.2370232785338,166.36849523751886
Bukhara,5300.0,"(39.779780, 64.600350)",1060000000.0,353.2955197389959,50.616060989157425
Bunburra Rockhole,324.0,"(-31.350000, 129.190000)",64800000.0,155.3030140092584,22.250004287345437
Bununu,357.0,"(10.016670, 9.583330)",71400000.0,159.79688867935698,22.893834230468922
Bur-Gheluai,120000.0,"(5.000000, 48.000000)",24000000000.0,884.3329382670738,126.69690793451161
Burnwell,1504.0,"(37.621940, -82.237220)",300800000.0,243.9254896340511,34.9467988420812
Bursa,25000.0,"(40.200000, 29.233330)",5000000000.0,557.5229549428454,79.87538565756547
Buschhof,5000.0,"(46.450000, 25.783330)",1000000000.0,347.29271631847814,49.75604933584431
Bustee,1500.0,"(26.783330, 82.833330)",300000000.0,243.73451641805607,34.91943842733481
Butsura,29000.0,"(27.083330, 84.083330)",5800000000.0,582.3979638718888,83.43918677790931
Buzzard Coulee,41000.0,"(52.996000, -109.848170)",8200000000.0,644.8345949661569,92.38437897779832
Cabezo de Mayo,25000.0,"(37.983330, -1.166670)",5000000000.0,557.5229549428454,79.87538565756547
Cabin Creek,48500.0,"(35.500000, -93.500000)",9700000000.0,677.4936704177692,97.06339035085378
Cacak,212.0,"(43.838890, 20.333330)",42400000.0,137.0894308806603,19.64057455229167
Cali,478.0,"(3.405000, -76.510000)",95600000.0,174.1198727829676,24.9458643198136
Calivo,2400.0,"(11.750000, 122.333330)",480000000.0,279.86508641957334,40.09580504562896
Campos Sales,23680.0,"(-7.033330, -40.166670)",4736000000.0,548.6991080005174,78.61120779501623
Çanakkale,4000.0,"(39.800000, 26.600000)",800000000.0,325.2328764906899,46.59557280628268
Cañellas,945.0,"(41.250000, 1.666670)",189000000.0,212.76642266846392,30.48269118778501
Cangas de Onis,34000.0,"(43.383330, -5.150000)",6800000000.0,610.29041099133,87.43529124472362
Canon City,1400.0,"(38.470280, -105.241390)",280000000.0,238.83878437669935,34.218035047594945
Cape Girardeau,2300.0,"(37.266670, -89.583330)",459999999.99999994,276.3839080016182,39.59706240873526
Capilla del Monte,750.0,"(-30.883330, -64.550000)",150000000.0,198.78523079164708,28.479629101798526
Carancas,342.0,"(-16.664440, -69.043890)",68400000.0,157.79225205051497,22.606633277732453
Caratash,8.0,"(38.500000, 27.000000)",1600000.0,52.29104993295905,7.491651676050359
Castalia,7300.0,"(36.083330, -78.066670)",1460000000.0,388.17883289893683,55.613735196041965
Castine,94.0,"(44.383330, -68.750000)",18800000.0,107.9258551637105,15.462357607334166
Castrovillari,15000.0,"(39.800000, 16.200000)",3000000000.0,479.7522675123586,68.73330873267736
Caswell County,1360.0,"(36.500000, -79.250000)",272000000.0,236.81128245423096,33.927558222304015
Ceniceros,1025.0,"(26.466670, -105.233330)",204999999.99999997,217.91267181791693,31.21998573657111
Centerville,45.6,"(43.200000, -96.916670)",9120000.0,87.24291279373777,12.499146884460641
Cereseto,6460.0,"(45.083330, 8.300000)",1292000000.0,374.47081881779957,53.64981083808898
Chadong,3700.0,"(28.533330, 109.316670)",740000000.0,317.86061829192266,45.539361646593214
Chail,0.5,"(25.366670, 81.666670)",100000.0,23.136394191068874,3.3147126810707457
Chainpur,8200.0,"(25.850000, 83.483330)",1639999999.9999998,401.6809641225986,57.548163059733426
Chajari,18300.0,"(-30.783330, -58.050000)",3660000000.0,508.64579940233085,72.87283694808023
Chandakapur,8800.0,"(20.266670, 76.016670)",1760000000.0000002,410.11055859870635,58.755857027751325
Chandpur,1100.0,"(27.283330, 79.050000)",220000000.00000003,222.48574253497873,31.875161965506972
Changde,1810.0,"(29.083330, 111.750000)",362000000.0,257.57983795902516,36.90303459648497
Chantonnay,31500.0,"(46.683330, 1.050000)",6300000000.0,596.7353017441822,85.49327330779875
Charlotte,4300.0,"(36.166670, -87.333330)",860000000.0,332.22451001387066,47.597252502319016
Charsonville,27000.0,"(47.933330, 1.566670)",5400000000.0,570.285960132564,81.70392016478193
Charwallas,12000.0,"(29.483330, 75.500000)",2400000000.0,449.2786707996776,64.36740726042669
Chassigny,4000.0,"(47.716670, 5.366670)",800000000.0,325.2328764906899,46.59557280628268
Château-Renard,30000.0,"(47.933330, 2.916670)",6000000000.0,588.233776004973,84.27527386745882
Chaves,2945.0,"(41.933330, -7.466670)",589000000.0,297.2258537930562,42.583053287112364
Chela,2936.0,"(-3.666670, 32.500000)",587200000.0,296.9584252112367,42.544739239377996
Chelyabinsk,100000.0,"(54.816670, 61.116670)",20000000000.0,838.1632150476507,120.08224854666179
Chergach ,100000.0,"(23.696390, -5.014720)",20000000000.0,838.1632150476507,120.08224854666179
Chernyi Bor,6000.0,"(53.700000, 30.100000)",1200000000.0,366.4231294655572,52.496831781417605
Cherokee Springs,8400.0,"(35.033330, -81.883330)",1680000000.0,404.5378246905328,57.95746071754382
Chervettaz,705.0,"(46.550000, 6.816670)",141000000.0,195.2005405988917,27.96605650524314
Chervony Kut,1700.0,"(50.833330, 34.000000)",340000000.0,252.8736775500816,36.22879082894491
Chetrinahatti,72.0,"(14.500000, 76.500000)",14399999.999999998,99.78610800005961,14.296189581269049
Chiang Khan,367.0,"(17.900000, 101.633330)",73400000.0,161.10049924315302,23.08060034585005
Chicora,303.0,"(40.933330, -79.733330)",60600000.0,152.27228815979362,21.815797240080148
Chisenga,3920.0,"(-10.059440, 33.395000)",784000000.0,323.30619701887605,46.31954064565995
Chitenay,4000.0,"(47.470830, 0.976670)",800000000.0,325.2328764906899,46.59557280628268
Cilimus,1600.0,"(-6.950000, 108.100000)",320000000.0,248.4049716466086,35.58856677311794
Claxton,1455.0,"(32.102500, -81.872780)",291000000.0,241.5608800317157,34.608025160672
Colby (Wisconsin),104000.0,"(44.900000, -90.283330)",20800000000.0,847.8872445476081,121.47539406572703
Cold Bokkeveld,5200.0,"(-33.133330, 19.383330)",1040000000.0,351.3218654841441,50.33329882956681
Coleman,469.0,"(43.761110, -84.507780)",93800000.0,173.14921614847322,24.8067999596219
Collescipoli,5000.0,"(42.533330, 12.616670)",1000000000.0,347.29271631847814,49.75604933584431
Conquista,20350.0,"(-19.850000, -47.550000)",4070000000.0000005,524.7801397054297,75.18437702479787
Cosina,1200.0,"(21.166670, -100.866670)",240000000.0,228.25263574493795,32.70137515566828
Cranganore,1460.0,"(10.200000, 76.266670)",292000000.0,241.80471871087104,34.64295952232131
Crescent,78.4,"(35.950000, -97.583330)",15680000.000000002,102.31680044167393,14.658757674587022
Cronstad,3650.0,"(-27.700000, 27.300000)",730000000.0,316.59126503812234,45.35750351898773
Cross Roads,167.0,"(35.633330, -78.133330)",33400000.000000004,127.79960483252339,18.309636638959113
Crumlin,4255.0,"(54.616670, -6.216670)",851000000.0,331.1981930369471,47.45021377752412
Cumberland Falls,17000.0,"(36.833330, -84.350000)",3400000000.0,497.74123904041943,71.3105587376285
Cynthiana,6000.0,"(38.400000, -84.250000)",1200000000.0,366.4231294655572,52.496831781417605
Dahmani,18000.0,"(35.616670, 8.833330)",3600000000.0,506.1791364172138,72.5194422484061
Dandapur,5650.0,"(26.916670, 83.966670)",1130000000.0,360.0029381732897,51.577021662535984
Daniel's Kuil,1064.0,"(-28.200000, 24.566670)",212800000.0,220.3190902273017,31.564749296168007
Danville,2000.0,"(34.400000, -87.066670)",400000000.0,265.2537415067717,38.00246198317984
Darmstadt,100.0,"(49.866670, 8.650000)",20000000.0,109.90782075337079,15.746310518027087
Dashoguz,7000.0,"(41.984440, 59.685000)",1400000000.0,383.417499313589,54.931586859364124
Daule,6580.0,"(-1.870890, -79.957560)",1316000000.0,376.5033390208618,53.94100662408677
De Cewsville,340.0,"(43.000000, -80.000000)",68000000.0,157.52030581559427,22.567671993358715
Deal,28.0,"(40.250000, -74.000000)",5600000.0,75.5853753009751,10.828990893937517
Delhi,0.8,"(28.566670, 77.250000)",160000.0,26.56607301616115,3.806077057025302
Demina,16400.0,"(51.466670, 84.766670)",3279999999.9999995,492.50900157354135,70.5609447857479
Denver,230.0,"(39.782500, -104.930560)",46000000.0,140.4147572075239,20.116988519538484
Dergaon,12500.0,"(26.683330, 93.866670)",2500000000.0,454.70510659993005,65.14484368425181
Desuri,25400.0,"(25.733330, 73.616670)",5080000000.0,560.1317529931525,80.24914381142004
Devgaon,12000.0,"(19.000000, 81.000000)",2400000000.0,449.2786707996776,64.36740726042669
Devri-Khera,1140.0,"(24.225000, 76.525000)",227999999.99999997,224.83520444285196,32.211765461946634
Dhajala,45000.0,"(22.377780, 71.427220)",9000000000.0,662.7326959894658,94.94861011680393
Dharwar,1800.0,"(14.883330, 75.600000)",360000000.0,257.16048758931754,36.84295496710097
Dhurmsala,32000.0,"(32.233330, 76.466670)",6400000000.0,599.5055464342438,85.89016165297403
Didim,3396.0,"(37.351720, 27.329970)",679200000.0,309.946111323878,44.40546340839983
Diep River,1000.0,"(-33.750000, 18.566670)",200000000.0,216.33590103968274,30.994084411991665
Distrito Quebracho,400.0,"(-31.883330, -60.466670)",80000000.0,165.2321067407349,23.672528874225847
Djati-Pengilon,166000.0,"(-7.500000, 111.500000)",33200000000.0,972.8869668781322,139.38389619953202
Djermaia,3950.0,"(12.733330, 15.050000)",790000000.0,324.031926311609,46.42351467332304
Djoumine,10000.0,"(36.950000, 9.550000)",2000000000.0,425.8224915920375,61.00687951237138
Dokachi,3840.0,"(23.500000, 90.333330)",768000000.0,321.3515580300178,46.0395027715739
Dolgovoli,1600.0,"(50.750000, 25.300000)",320000000.0,248.4049716466086,35.58856677311794
Domanitch,438.0,"(40.000000, 29.000000)",87600000.0,169.70167646289468,24.312876687918088
Dong Ujimqin Qi,128800.0,"(45.500000, 119.033330)",25760000000.000004,902.9315994934371,129.36150716760056
Donga Kohrod,230.0,"(21.866670, 82.450000)",46000000.0,140.4147572075239,20.116988519538484
Dongtai,5500.0,"(32.916670, 120.783330)",1100000000.0,357.16530402844705,51.170478542356086
Doroninsk,3891.0,"(51.200000, 112.300000)",778200000.0,322.60092236093203,46.21849711947265
Dosso,1250.0,"(13.050000, 3.166670)",250000000.0,231.00949547278506,33.09634585958876
Douar Mghila,1161.0,"(32.333330, -6.300000)",232200000.0,226.04544111621465,32.38515405548299
Dowa,642.0,"(-13.666670, 33.916670)",128400000.0,189.89986173890819,27.206637068905327
Drake Creek,5000.0,"(36.400000, -86.500000)",1000000000.0,347.29271631847814,49.75604933584431
Dresden (Ontario),47700.0,"(42.520000, -82.260000)",9540000000.0,674.187742143461,96.58975551030504
Dubrovnik,1900.0,"(42.458330, 18.441670)",380000000.0,261.2823243257073,37.43348365478595
Dunbogan,30.0,"(-31.666670, 152.833330)",6000000.0,77.13472895676709,11.050964213025393
Dundrum,2270.0,"(52.550000, -8.033330)",454000000.0,275.31875778381556,39.44446011016453
Durala,13200.0,"(30.300000, 76.633330)",2640000000.0,462.0504419174472,66.19719764756255
Duruma,577.0,"(-4.000000, 39.500000)",115399999.99999999,184.03075312821952,26.365779648437403
Duwun,2117.0,"(33.433330, 127.266670)",423400000.0,269.7261796267858,38.643220747457704
Dwaleni,3230.0,"(-27.200000, 31.316670)",646000000.0,305.41126975940625,43.75576420651627
Dyalpur,300.0,"(26.250000, 82.000000)",60000000.0,151.82733108464566,21.75204898063467
Dyarrl Island,188.0,"(-3.000000, 151.000000)",37600000.0,132.33003283278867,18.958703516845997
Eagle,10000.0,"(40.781670, -96.471670)",2000000000.0,425.8224915920375,61.00687951237138
Ehole,2400.0,"(-17.300000, 15.833330)",480000000.0,279.86508641957334,40.09580504562896
Eichstädt,3000.0,"(48.900000, 11.216670)",600000000.0,298.84772755481737,42.8154164410597
Ekeby,3336.0,"(56.033330, 13.000000)",667200000.0,308.3254512082594,44.17327413151501
Ekh Khera,840.0,"(28.266670, 78.783330)",168000000.0,205.5223867622874,29.44485022250598
El Idrissia,10000.0,"(34.416670, 3.250000)",2000000000.0,425.8224915920375,61.00687951237138
El Paso de Aguila,17226.0,"(25.370000, -97.370000)",3445200000.0,499.6782448862823,71.58807034067112
El Tigre,5000.0,"(19.967220, -103.051670)",1000000000.0,347.29271631847814,49.75604933584431
Elbert,680.5,"(39.246670, -104.588170)",136100000.0,193.18052841671184,27.676652722575326
Elbogen,107000.0,"(50.183330, 12.733330)",21400000000.0,855.0083691714708,122.49562573619686
Elenovka,54640.0,"(47.833330, 37.666670)",10928000000.0,701.6660938533112,100.52653321712343
Ellemeet,1470.0,"(51.750000, 4.000000)",294000000.0,242.2906332091315,34.71257568359513
Emmaville,127.0,"(-29.466670, 151.616670)",25400000.0,117.91180051931423,16.893027375031878
Enshi,8000.0,"(30.300000, 109.500000)",1600000000.0,398.7744841959485,57.13175651900014
Ensisheim,127000.0,"(47.866670, 7.350000)",25400000000.0,899.2020143597894,128.82717571406715
Épinal,277.0,"(48.183330, 6.466670)",55400000.00000001,148.30708432012221,21.247709086764413
Erakot,113.0,"(19.033330, 81.891670)",22600000.0,113.93022813398845,16.322594127428626
Erevan,107.2,"(40.300000, 44.500000)",21440000.0,112.17830747160582,16.071599370515674
Ergheo,20000.0,"(1.166670, 44.166670)",4000000000.0,522.109407498689,74.80174566745158
Erxleben,2250.0,"(52.216670, 11.250000)",450000000.0,274.6031250848496,39.34193260468284
Esnandes,1500.0,"(46.250000, -1.100000)",300000000.0,243.73451641805607,34.91943842733481
Essebi,500.0,"(2.883330, 30.833330)",100000000.0,176.43944176921858,25.27818510713458
Estherville,320000.0,"(43.416670, -94.833330)",64000000000.0,1180.0304261984184,169.06099478885605
Farmington,89400.0,"(39.750000, -97.033330)",17880000000.0,810.9927299786509,116.1895783809787
Farmville,56000.0,"(35.550000, -77.533330)",11200000000.0,706.7579388611547,101.2560333751066
Favars,1500.0,"(44.383330, 2.816670)",300000000.0,243.73451641805607,34.91943842733481
Fayetteville,2360.0,"(36.050000, -94.166670)",472000000.0,278.4851340583779,39.89810156801905
Feid Chair,380.0,"(36.883330, 8.450000)",76000000.0,162.7582278659411,23.318100366049862
Felix,3200.0,"(32.533330, -87.166670)",640000000.0,304.57426539693995,43.63584798484982
Fenghsien-Ku,82.0,"(34.600000, 116.750000)",16400000.0,103.67672040941402,14.853591144534102
Ferguson,220.0,"(36.100000, -81.416670)",44000000.0,138.59102514447574,19.855705462795154
Fermo,10200.0,"(43.181110, 13.753330)",2039999999.9999998,428.30969729045864,61.363217332383556
